title,link,user_ig,timestamp
,https://www.instagram.com/reel/CP-2cdqgSaQ/,@raposasruivas,1623645811
,https://www.instagram.com/p/CQBur0vtvtN/,@profmarcelcamargo,1623624514
,https://www.instagram.com/reel/CQCNBbTFlEL/,@dicasbiar,1623590775
,https://www.instagram.com/reel/CPmJ5yIAYux/,@interagefluxo,1623589227
,https://www.instagram.com/reel/CPWbF2OgYZp/,@leletridico,1623589140
,https://www.instagram.com/reel/CPtkzqtDN9_/,@fisioterapialuana,1623589087
,https://www.instagram.com/reel/CPwehBqnVmB/,@jeantsunami,1623587630
,https://www.instagram.com/reel/CPgPQVWF7p-/,@dayguedesl,1623587177
,https://www.instagram.com/reel/CPypjeWJObg/,@tripaholics,1623586933
,https://www.instagram.com/reel/CPVxenJH3ax/,@josyfraymarcapessoal,1623586907
,https://www.instagram.com/p/CP_pvvCtQJs/,@melanelago,1623585107
,https://www.instagram.com/p/CQB9kzPDj_F/,@cortesdecabelos,1623585005
,https://www.instagram.com/p/CP4NU3iFO98/,@victorcarvalhohair,1623584988
,https://www.instagram.com/p/CP89ENfhHdN/,@cabelosemprecurto,1623584897
,https://www.instagram.com/p/CP_UtOpB3xI/,@bycontour,1623584457
,https://www.instagram.com/reel/CQCL0LUjfFB/,@rafaballerini,1623584403
,https://www.instagram.com/p/CQCGPLgtBgs/,@diferentona,1623549744
,https://www.instagram.com/p/CP8e1QYj7Qs/,@elzzamatos,1623539474
,https://www.instagram.com/p/Bv9tEWyg8b_/,@laisbrandaon,1623516619
,https://www.instagram.com/p/CQBSajIlVRH/,@jacobpetry,1623514340
,https://www.instagram.com/reel/CPn_t4-nszn/,@alvaro.rao,1623509437
,https://www.instagram.com/p/CP6h0r1gGp6/,@t33medufca,1623508134
,https://www.instagram.com/p/CP_sPOBBROx/,@todospsicologiapara,1623477982
,https://www.instagram.com/reel/CPfyuzehNgQ/,@euthaynaramorais,1623475498
,https://www.instagram.com/reel/CP1xjeFHfl2/,@mariamchami_,1623475291
,https://www.instagram.com/reel/CPYBve0nzuC/,@daniaranntes,1623474953
,https://www.instagram.com/reel/CPo0RF_JRZe/,@coachderelacionamento1,1623474934
,https://www.instagram.com/reel/CPda4fFjNKt/,@draevelineleite,1623474914
,https://www.instagram.com/reel/CPA0ofSBYR9/,@versosembilhete,1623474736
,https://www.instagram.com/reel/CPV1dGzHZ5i/,@valordiariio,1623474354
,https://www.instagram.com/reel/CPLHGx9AQFM/,@halysson.mendes,1623473943
,https://www.instagram.com/p/CP-szuMD8wi/,@quemetransborde,1623471514
,https://www.instagram.com/p/CP8x6o7BZUz/,@trechosemlivros,1623470797
,https://www.instagram.com/reel/CPejqLlpFbR/,@bydudaserraa,1623467062
,https://www.instagram.com/reel/CPHV6hPgEyi/,@igmusiics,1623467007
,https://www.instagram.com/p/CP-rHV8h8jn/,@ajudaropovodehumanas,1623462927
,https://www.instagram.com/reel/CPmM4YJFM_z/,@profalbertomoreira,1623441141
,https://www.instagram.com/reel/CO8rT-IHjYq/,@wellenlourenco,1623441053
,https://www.instagram.com/reel/CPBs4PkgSr3/,@towearup,1623440524
,https://www.instagram.com/p/CP_BulDtVoe/,@elasfeministas,1623431201
,https://www.instagram.com/p/CP-88m3NEXN/,@psicologadamulher,1623423177
,https://www.instagram.com/reel/CPb-tx0Fx3G/,@nicolasrodrigues,1623422117
,https://www.instagram.com/p/CP9ZweMHnvg/,@hansenoficial,1623415324
,https://www.instagram.com/reel/CPLNwpZFr4F/,@badguy.beats,1623388566
,https://www.instagram.com/p/CP9mtAqHwHw/,@feminista.uma,1623377897
,https://www.instagram.com/reel/CP9VxnRB-ec/,@deusogrego,1623376646
,https://www.instagram.com/reel/CPy_mGtna33/,@reescrevemos,1623372036
,https://www.instagram.com/p/CP8_S_bhAjk/,@liberdadepracabeca,1623364216
,https://www.instagram.com/p/CPJn-GYDtgX/,@danii_lima019,1623363187
,https://www.instagram.com/p/CP63Ydoj7-q/,@filosofia.liquida,1623294201
,https://www.instagram.com/p/CP6NWNoJ4TW/,@condutorvictordouglas,1623265034
,https://www.instagram.com/p/CP51iV0hWYs/,@siga.cabelossaudaveis,1623264983
,https://www.instagram.com/p/CPoy4t1rUCc/,@cabelocurto,1623264591
,https://www.instagram.com/p/CP5npDxH7Vc/,@paginalixo,1623260072
,https://www.instagram.com/reel/CO_kscgJIQM/,@30sertanejo,1623234778
,https://www.instagram.com/reel/CO-OAXKj9rg/,@maicedalosto,1623234700
,https://www.instagram.com/tv/CPqY3aDDIM_/,@darasaionara,1623218039
,https://www.instagram.com/p/CPeW1wblofE/,@djamandaschimitz,1623218011
,https://www.instagram.com/p/CPvfPw2Mu_m/,@jhulyvaz,1623218003
,https://www.instagram.com/p/CP32_utHz-g/,@paginalixo,1623217283
,https://www.instagram.com/p/CP1NOzOlonl/,@boemios_de_humanas,1623217266
,https://www.instagram.com/p/CP1JPlDpJCn/,@nacionalissimo,1623217008
,https://www.instagram.com/p/CP4Z9oFh7SI/,@sintonizoufrases,1623216700
,https://www.instagram.com/p/CPWmwHsJ9wl/,@poesiadasruas,1623216611
,https://www.instagram.com/p/CP0k0gKpwJr/,@nacionalissimo,1623216603
,https://www.instagram.com/p/CPhMZ_-LW-2/,@robertaleao.s,1623215366
,https://www.instagram.com/p/CPyF7IIt-j9/,@sheila.portalreceitas,1623215303
,https://www.instagram.com/p/B-NEVRNBDhW/,@hainararesstel,1623215237
,https://www.instagram.com/p/CAbDYvgBAhB/,@hainararesstel,1623215201
,https://www.instagram.com/p/CPqXtg1BF7W/,@hainararesstel,1623215181
,https://www.instagram.com/p/CPswhpeD7gu/,@raquelbragabeauty,1623215160
,https://www.instagram.com/p/CPmfPhmrHwe/,@cabelo.curto_,1623215141
,https://www.instagram.com/p/CP4fLw2LyTh/,@astrodelicculture,1623206054
,https://www.instagram.com/p/CP3g87GLjvN/,@comuacin,1623186726
,https://www.instagram.com/p/CP33txqBocn/,@ifooduniverso,1623186680
,https://www.instagram.com/p/CPx3_ooDhyL/,@curtosesbeltos,1623134473
,https://www.instagram.com/p/CPs9j9lhJnm/,@siga.cabelossaudaveis,1623134458
,https://www.instagram.com/p/CPTuLW5pZdU/,@_palomaabessa,1623130534
,https://www.instagram.com/reel/CO2pXqxHxEK/,@pravocempb,1623123713
,https://www.instagram.com/reel/CPTNl-QDpDB/,@odistintivovem,1623123658
,https://www.instagram.com/reel/CPYu9KOhBN-/,@euamicaele,1623123429
,https://www.instagram.com/reel/CP0Tx6mJuWv/,@cheflilialmeida,1623123364
,https://www.instagram.com/p/CPv3dMPnqR4/,@the_bob_haircut,1623107263
,https://www.instagram.com/p/CP1BwF2nXKA/,@bianccastilho,1623107255
,https://www.instagram.com/p/COvnDHXJ6c0/,@condutorvictordouglas,1623047977
,https://www.instagram.com/p/CPDxvrVJW9o/,@condutorvictordouglas,1623047750
,https://www.instagram.com/p/CPy_93PHg4G/,@fabriciogvrcia,1623047028
,https://www.instagram.com/p/CPy5pxFjrQf/,@mariee4business,1623042634
,https://www.instagram.com/reel/CPbHqTklh_9/,@sarahccampos,1622949622
,https://www.instagram.com/reel/COvIlbkH7oa/,@darlingsilvaf,1622949466
,https://www.instagram.com/reel/COu6TwYFDa5/,@vitoria.marchiori,1622948601
,https://www.instagram.com/reel/CO36DpWDa13/,@overdosedepagode,1622946761
,https://www.instagram.com/p/CPvr82Orfs1/,@astrodelicculture,1622911367
,https://www.instagram.com/p/CPvVwx3hyWN/,@employerbranding_experience,1622900276
,https://www.instagram.com/reel/CPtnqgcj4bG/,@caro.marafiga,1622870505
,https://www.instagram.com/p/COGJUP9Jqo5/,@encontrodasaguas.triunfo,1622863675
,https://www.instagram.com/p/COnXS0spbhB/,@encontrodasaguas.triunfo,1622863621
,https://www.instagram.com/p/CGk81qmpwfe/,@profjanainah,1622863140
,https://www.instagram.com/p/CPuFDLYnFx1/,@comuacin,1622862165
,https://www.instagram.com/p/CPsz_vjDklW/,@wids.salvador,1622839936
,https://www.instagram.com/p/CPtgCLBjVI6/,@wids.salvador,1622838892
,https://www.instagram.com/reel/CObk1tHDYZU/,@luara,1622822428
,https://www.instagram.com/p/CPrNhAjr7Q7/,@marianagomesmk,1622791175
,https://www.instagram.com/p/CPVjLNnD6x9/,@chanelperfeito,1622791110
,https://www.instagram.com/reel/CPoXAMGFd0I/,@ocorteperfeitoo,1622790998
,https://www.instagram.com/p/CPmNK7mnXwA/,@msnataliejean,1622790849
,https://www.instagram.com/p/CPqZXN6j6P5/,@curtinhobrasil,1622790784
,https://www.instagram.com/p/CPia9a5Jmha/,@mirellafreiree,1622790708
,https://www.instagram.com/p/CPoxpoNMJTm/,@printeiemandei,1622787178
,https://www.instagram.com/p/CPqMV0aBtpF/,@tuitteiros,1622787141
,https://www.instagram.com/p/CPo2u_KHPjZ/,@fashionempoderada,1622786645
,https://www.instagram.com/p/CPqW7cVArSs/,@garoto.sk,1622786490
,https://www.instagram.com/p/CPqPA8uJhkh/,@jovenspelademocracia_,1622782376
,https://www.instagram.com/reel/CO8whjNntiC/,@rnatural,1622745993
,https://www.instagram.com/p/CPqOWzLDkdm/,@aigirlsbrasil,1622729899
,https://www.instagram.com/p/CIQuFOeDC1g/,@felipeborbaoficial,1622650737
,https://www.instagram.com/reel/COjPue5FUEl/,@cyntiabarboza,1622645957
,https://www.instagram.com/reel/CPEZddPhYAL/,@veveyumi,1622609468
,https://www.instagram.com/reel/COoaQBuj6Xn/,@transbordeluz,1622608835
,https://www.instagram.com/reel/CPjZ8MKFVfX/,@dicasbiar,1622608670
,https://www.instagram.com/reel/CPMI6TLFTgq/,@dicasbiar,1622608487
,https://www.instagram.com/reel/CPTtxMFDa0o/,@juliana_studies,1622608430
,https://www.instagram.com/reel/CPNrZmSgowl/,@anaccaner,1622608119
